,LOC,MEAS,EQPT,TEST_FLOW,IND_STEP,DPN,CAP,HEADS,DISCS,2025_FW1,2025_FW2,2025_FW3,2025_FW4,2025_FW5,2025_FW6,2025_FW7,2025_FW8,2025_FW9,2025_FW10,2025_FW11,2025_FW12,2025_FW13
661,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,17,9,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986
662,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,17,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
663,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,17,9,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986
664,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,17,9,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
665,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,17,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
666,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,17,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
667,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,17,9,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986
668,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,18,9,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973
669,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,18,9,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
670,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
671,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
672,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,18,9,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
673,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,18,9,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
674,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
675,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,18,9,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
676,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,18000,18,9,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973
677,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,18000,18,9,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
678,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,18000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
679,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,18000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
680,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,18000,18,9,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
681,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,18000,18,9,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
682,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,18000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
683,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,18000,18,9,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
684,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,20000,18,9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
685,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,20000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
686,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,20000,18,9,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977
687,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,20000,18,9,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
688,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,20000,18,9,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
689,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,20000,18,9,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986
690,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,20000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
691,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,20000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
692,WUX,TT,GEMINI_SP,GG,PRE2,HEPBURNOASIS,500,1,1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
693,WUX,TT,GEMINI_SP,GG,CAL2,HEPBURNOASIS,500,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
694,WUX,TT,GEMINI_SP,GG,FNC2,HEPBURNOASIS,500,1,1,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
695,WUX,TT,GEMINI_IO,GG,CRT2,HEPBURNOASIS,500,1,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
696,WUX,TT,GEMINI_IO,GG,FIN2,HEPBURNOASIS,500,1,1,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
697,WUX,TT,GEMINI_SP,GG,PRE2,HEPBURNOASIS,1000,2,1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
698,WUX,TT,GEMINI_SP,GG,CAL2,HEPBURNOASIS,1000,2,1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
699,WUX,TT,GEMINI_SP,GG,FNC2,HEPBURNOASIS,1000,2,1,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
700,WUX,TT,GEMINI_IO,GG,CRT2,HEPBURNOASIS,1000,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
701,WUX,TT,GEMINI_IO,GG,FIN2,HEPBURNOASIS,1000,2,1,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
702,WUX,YD,GEMINI_SP,GG,PRE2,HEPBURNOASIS,500,1,1,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
703,WUX,YD,GEMINI_SP,GG,CAL2,HEPBURNOASIS,500,1,1,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
704,WUX,YD,GEMINI_SP,GG,FNC2,HEPBURNOASIS,500,1,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
705,WUX,YD,GEMINI_IO,GG,CRT2,HEPBURNOASIS,500,1,1,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
706,WUX,YD,GEMINI_IO,GG,FIN2,HEPBURNOASIS,500,1,1,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
707,WUX,YD,GEMINI_SP,GG,PRE2,HEPBURNOASIS,1000,2,1,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
708,WUX,YD,GEMINI_SP,GG,CAL2,HEPBURNOASIS,1000,2,1,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
709,WUX,YD,GEMINI_SP,GG,FNC2,HEPBURNOASIS,1000,2,1,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
710,WUX,YD,GEMINI_IO,GG,CRT2,HEPBURNOASIS,1000,2,1,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
711,WUX,YD,GEMINI_IO,GG,FIN2,HEPBURNOASIS,1000,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
712,WUX,TT,GEMINI_SP,GG,PRE2,KESTREL,300,2,1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
713,WUX,TT,GEMINI_SP,GG,CAL2,KESTREL,300,2,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
714,WUX,TT,GEMINI_SP,GG,FNC2,KESTREL,300,2,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
715,WUX,TT,GEMINI_SP,GG,CRT2,KESTREL,300,2,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
716,WUX,TT,GEMINI_IO,GG,FIN2,KESTREL,300,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
717,WUX,TT,GEMINI_IO,GG,AUD2,KESTREL,300,2,1,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
718,WUX,TT,GEMINI_IO,GG,MQM,KESTREL,300,2,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
719,WUX,TT,GEMINI_SP,GG,PRE2,KESTREL,600,4,2,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
720,WUX,TT,GEMINI_SP,GG,CAL2,KESTREL,600,4,2,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
721,WUX,TT,GEMINI_SP,GG,FNC2,KESTREL,600,4,2,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9
722,WUX,TT,GEMINI_SP,GG,CRT2,KESTREL,600,4,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
723,WUX,TT,GEMINI_IO,GG,FIN2,KESTREL,600,4,2,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
724,WUX,TT,GEMINI_IO,GG,AUD2,KESTREL,600,4,2,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
725,WUX,TT,GEMINI_IO,GG,MQM,KESTREL,600,4,2,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
726,WUX,TT,GEMINI_SP,GG,PRE2,KESTREL,900,6,3,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
727,WUX,TT,GEMINI_SP,GG,CAL2,KESTREL,900,6,3,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2
728,WUX,TT,GEMINI_SP,GG,FNC2,KESTREL,900,6,3,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
729,WUX,TT,GEMINI_SP,GG,CRT2,KESTREL,900,6,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
730,WUX,TT,GEMINI_IO,GG,FIN2,KESTREL,900,6,3,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
731,WUX,TT,GEMINI_IO,GG,AUD2,KESTREL,900,6,3,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
732,WUX,TT,GEMINI_IO,GG,MQM,KESTREL,900,6,3,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
733,WUX,YD,GEMINI_SP,GG,PRE2,KESTREL,300,2,1,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
734,WUX,YD,GEMINI_SP,GG,CAL2,KESTREL,300,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
735,WUX,YD,GEMINI_SP,GG,FNC2,KESTREL,300,2,1,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
736,WUX,YD,GEMINI_SP,GG,CRT2,KESTREL,300,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
737,WUX,YD,GEMINI_IO,GG,FIN2,KESTREL,300,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
738,WUX,YD,GEMINI_IO,GG,AUD2,KESTREL,300,2,1,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
739,WUX,YD,GEMINI_SP,GG,PRE2,KESTREL,600,4,2,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
740,WUX,YD,GEMINI_SP,GG,CAL2,KESTREL,600,4,2,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
741,WUX,YD,GEMINI_SP,GG,FNC2,KESTREL,600,4,2,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
742,WUX,YD,GEMINI_SP,GG,CRT2,KESTREL,600,4,2,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
743,WUX,YD,GEMINI_IO,GG,FIN2,KESTREL,600,4,2,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
744,WUX,YD,GEMINI_IO,GG,AUD2,KESTREL,600,4,2,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
745,WUX,YD,GEMINI_SP,GG,PRE2,KESTREL,900,6,3,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
746,WUX,YD,GEMINI_SP,GG,CAL2,KESTREL,900,6,3,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
747,WUX,YD,GEMINI_SP,GG,FNC2,KESTREL,900,6,3,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
748,WUX,YD,GEMINI_SP,GG,CRT2,KESTREL,900,6,3,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
749,WUX,YD,GEMINI_IO,GG,FIN2,KESTREL,900,6,3,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
750,WUX,YD,GEMINI_IO,GG,AUD2,KESTREL,900,6,3,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1276,WUX,TT,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,18000,18,10,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
1277,WUX,TT,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,18000,18,10,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
1278,WUX,TT,GEMINI_SP,GG,CAL,LONGSPEAKCMR,18000,18,10,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1279,WUX,TT,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,18000,18,10,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
1280,WUX,TT,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,18000,18,10,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
1281,WUX,TT,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,18000,18,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1282,WUX,TT,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,18000,18,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1283,WUX,TT,GEMINI_SP,GG,SDAT2,LONGSPEAKCMR,18000,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,WUX,TT,GEMINI_SP,GG,PWT,LONGSPEAKCMR,18000,18,10,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
1285,WUX,TT,GEMINI_SP,GG,STS,LONGSPEAKCMR,18000,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,WUX,TT,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,18000,20,10,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
752,WUX,TT,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,18000,20,10,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
753,WUX,TT,GEMINI_SP,GG,CAL,LONGSPEAKCMR,18000,20,10,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
754,WUX,TT,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,18000,20,10,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
755,WUX,TT,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,18000,20,10,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0
756,WUX,TT,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,18000,20,10,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
757,WUX,TT,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,18000,20,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
758,WUX,TT,GEMINI_SP,GG,SDAT2,LONGSPEAKCMR,18000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,WUX,TT,GEMINI_SP,GG,PWT,LONGSPEAKCMR,18000,20,10,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
760,WUX,TT,GEMINI_SP,GG,STS,LONGSPEAKCMR,18000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,WUX,TT,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,20000,20,10,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
762,WUX,TT,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,20000,20,10,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
763,WUX,TT,GEMINI_SP,GG,CAL,LONGSPEAKCMR,20000,20,10,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
764,WUX,TT,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,20000,20,10,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
765,WUX,TT,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,20000,20,10,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
766,WUX,TT,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,20000,20,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
767,WUX,TT,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,20000,20,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
768,WUX,TT,GEMINI_SP,GG,SDAT2,LONGSPEAKCMR,20000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,WUX,TT,GEMINI_SP,GG,PWT,LONGSPEAKCMR,20000,20,10,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
770,WUX,TT,GEMINI_SP,GG,STS,LONGSPEAKCMR,20000,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,WUX,YD,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,18000,18,10,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912
1269,WUX,YD,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,18000,18,10,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
1270,WUX,YD,GEMINI_SP,GG,CAL,LONGSPEAKCMR,18000,18,10,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979
1271,WUX,YD,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,18000,18,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
1272,WUX,YD,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,18000,18,10,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934
1273,WUX,YD,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,18000,18,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
1274,WUX,YD,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,18000,18,10,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987
1275,WUX,YD,GEMINI_SP,GG,PWT,LONGSPEAKCMR,18000,18,10,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
771,WUX,YD,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,18000,20,10,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912
772,WUX,YD,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,18000,20,10,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
773,WUX,YD,GEMINI_SP,GG,CAL,LONGSPEAKCMR,18000,20,10,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979
774,WUX,YD,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,18000,20,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
775,WUX,YD,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,18000,20,10,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934
776,WUX,YD,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,18000,20,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
777,WUX,YD,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,18000,20,10,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987
778,WUX,YD,GEMINI_SP,GG,PWT,LONGSPEAKCMR,18000,20,10,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
779,WUX,YD,GEMINI_SP,GG,SCOPY,LONGSPEAKCMR,20000,20,10,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.912
780,WUX,YD,GEMINI_SP,GG,PRE2,LONGSPEAKCMR,20000,20,10,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
781,WUX,YD,GEMINI_SP,GG,CAL,LONGSPEAKCMR,20000,20,10,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979
782,WUX,YD,GEMINI_SP,GG,CAL2,LONGSPEAKCMR,20000,20,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
783,WUX,YD,GEMINI_SP,GG,FNC2,LONGSPEAKCMR,20000,20,10,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934
784,WUX,YD,GEMINI_SP,GG,SPSC2,LONGSPEAKCMR,20000,20,10,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
785,WUX,YD,GEMINI_SP,GG,CRT2,LONGSPEAKCMR,20000,20,10,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987,0.987
786,WUX,YD,GEMINI_SP,GG,PWT,LONGSPEAKCMR,20000,20,10,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
787,WUX,TT,GEMINI_SP,GG,SCOPY,LongsPeak,18000,20,10,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
788,WUX,TT,GEMINI_SP,GG,PRE2,LongsPeak,18000,20,10,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
